timestamp,,,,dailypower,gridstatus,power,rpm,systemstatus,totpower,turbinestatus,volts,wind
1428164355,1428164355.355,4/4/2015,4:19:15 PM,1720.5597843999992,0000,2608,333,0100,755889,0500,247.7,11
1428164719,1428164719.719,4/4/2015,4:25:20 PM,1743.3930263999991,0000,1743,315,0100,756016,0000,246.7,10
1428164874,1428164874.874,4/4/2015,4:27:55 PM,1762.4679500999991,0000,2289,334,0100,756097,0100,256.1,10
1428165210,1428165210.210,4/4/2015,4:33:30 PM,1784.767860899999,0000,1922,324,0100,756223,0000,249.9,10
1428165390,1428165390.390,4/4/2015,4:36:30 PM,1801.492793999999,0000,2007,330,0100,756312,0000,253.9,10
1428165524,1428165524.524,4/4/2015,4:38:45 PM,1814.8594071999992,0000,1604,313,0100,756358,0000,246.1,9
1428165656,1428165656.656,4/4/2015,4:40:57 PM,1833.9009976999992,0000,2285,316,0100,756430,0100,233,12
1428165800,1428165800.800,4/4/2015,4:43:21 PM,1840.7509702999992,0000,822,250,0100,756493,0000,200.7,7
1428165932,1428165932.932,4/4/2015,4:45:33 PM,1850.0925995999992,0000,1121,280,0100,756561,0000,222.8,8
1428166243,1428166243.243,4/4/2015,4:50:43 PM,1873.2008404999992,0000,2308,333,0100,756666,0100,250.3,11
1428166742,1428166742.742,4/4/2015,4:59:03 PM,1897.4507434999991,0000,126,135,0100,756846,0000,112,4
1428167284,1428167284.284,4/4/2015,5:08:04 PM,1914.384009099999,0000,854,254,0100,756994,0000,205.8,7
1428167415,1428167415.415,4/4/2015,5:10:15 PM,1926.925625599999,0000,1505,308,0100,757031,0000,244.3,9
1428167728,1428167728.728,4/4/2015,5:15:29 PM,1940.183905899999,0000,186,153,0100,757097,0000,127.1,5
1428167860,1428167860.860,4/4/2015,5:17:41 PM,1946.425547599999,0000,749,243,0100,757121,0000,196.9,7
1428167990,1428167990.990,4/4/2015,5:19:51 PM,1956.375507799999,0000,1194,287,0100,757149,0000,230,8
1428168121,1428168121.121,4/4/2015,5:22:01 PM,1960.442158199999,0000,488,211,0100,757171,0000,173.1,6
1428168251,1428168251.251,4/4/2015,5:24:11 PM,1966.5338004999992,0000,731,239,0100,757196,0000,193.6,7
1428168381,1428168381.381,4/4/2015,5:26:21 PM,1969.3337892999991,0000,336,186,0100,757224,0000,153.4,5
1428168514,1428168514.514,4/4/2015,5:28:35 PM,1983.933730899999,0000,1752,322,0100,757258,0000,254.8,9
1428168649,1428168649.649,4/4/2015,5:30:50 PM,1991.533700499999,0000,912,260,0100,757297,0000,209.8,8
1428168782,1428168782.782,4/4/2015,5:33:03 PM,2000.900329699999,0000,1124,280,0100,757330,0000,224.8,8
1428168913,1428168913.913,4/4/2015,5:35:14 PM,2005.208645799999,0000,517,215,0100,757363,0000,176.8,6
1428169408,1428169408.408,4/4/2015,5:43:28 PM,2027.7502222999988,0000,1438,304,0100,757460,0000,242.4,9
1428169539,1428169539.539,4/4/2015,5:45:40 PM,2034.9418601999987,0000,863,253,0100,757499,0000,205.1,8
1428169671,1428169671.671,4/4/2015,5:47:52 PM,2042.4751633999988,0000,904,258,0100,757536,0000,209.6,8
1428169804,1428169804.804,4/4/2015,5:50:05 PM,2048.341806599999,0000,704,237,0100,757562,0000,193.4,7
1428169934,1428169934.934,4/4/2015,5:52:15 PM,2056.008442599999,0000,920,262,0100,757584,0000,213.1,8
1428170434,1428170434.434,4/4/2015,6:00:34 PM,2096.824945999999,0000,1276,296,0100,757732,0000,240.1,8
1428170748,1428170748.748,4/4/2015,6:05:49 PM,2112.808215399999,0000,1414,302,0100,757825,0000,239.7,9
1428170890,1428170890.890,4/4/2015,6:08:11 PM,2127.099824899999,0000,1715,318,0100,757873,0000,249.4,9
1428172106,1428172106.106,4/4/2015,6:28:26 PM,2184.741260999999,0000,834,251,0100,758209,0000,203.4,7
1428172428,1428172428.428,4/4/2015,6:33:48 PM,2199.191203199999,0000,838,253,0100,758276,0000,206.3,7
1428172567,1428172567.567,4/4/2015,6:36:08 PM,2206.741172999999,0000,906,260,0100,758316,0000,209.6,8
1428173071,1428173071.071,4/4/2015,6:44:31 PM,2226.7244263999987,0000,350,185,0100,758463,0000,153.7,6
1428173387,1428173387.387,4/4/2015,6:49:47 PM,2240.5327044999985,0000,1384,296,0100,758527,0000,234.5,9
1428173518,1428173518.518,4/4/2015,6:51:59 PM,2249.7410009999985,0000,1105,274,0100,758564,0000,220.1,8
1428173647,1428173647.647,4/4/2015,6:54:08 PM,2252.2993240999986,0000,307,177,0100,758585,0000,146,5
1428173783,1428173783.783,4/4/2015,6:56:24 PM,2263.8242779999987,0000,1383,296,0100,758608,0000,236.7,9
1428174093,1428174093.093,4/4/2015,7:01:33 PM,2275.5825642999985,0000,867,248,0100,758666,0000,199.3,8
1428175495,1428175495.495,4/4/2015,7:24:55 PM,2321.5240471999987,0000,223,161,0100,758948,0000,135.2,5
1428175625,1428175625.625,4/4/2015,7:27:06 PM,2324.382369099999,0000,343,184,0100,758959,0000,152.3,6
1428175755,1428175755.755,4/4/2015,7:29:16 PM,2329.299016099999,0000,590,219,0100,758983,0000,179.8,7
1428175886,1428175886.886,4/4/2015,7:31:27 PM,2333.9323308999988,0000,556,215,0100,759009,0000,176.5,6
1428176021,1428176021.021,4/4/2015,7:33:41 PM,2335.948989499999,0000,242,164,0100,759029,0000,139,5
1428176703,1428176703.703,4/4/2015,7:45:04 PM,2353.9905839999988,0000,617,222,0100,759115,0000,182.9,7
1428176839,1428176839.839,4/4/2015,7:47:20 PM,2357.7739021999987,0000,454,201,0100,759134,0000,166.1,6
1428177176,1428177176.176,4/4/2015,7:52:56 PM,2364.7155410999985,0000,513,207,0100,759173,0000,171.1,6
1428177319,1428177319.319,4/4/2015,7:55:19 PM,2366.7821994999986,0000,248,165,0100,759187,0000,138.4,5
1428177449,1428177449.449,4/4/2015,7:57:29 PM,2368.6738585999988,0000,227,161,0100,759204,0000,134.1,5
1428177580,1428177580.580,4/4/2015,7:59:41 PM,2370.8155166999986,0000,257,169,0100,759223,0000,141.5,5
1428177710,1428177710.710,4/4/2015,8:01:51 PM,2372.1071781999985,0000,155,143,0100,759234,0000,120.3,5
1428178020,1428178020.020,4/4/2015,8:07:00 PM,2380.757143599999,0000,406,195,0100,759282,0000,163.3,6
1428178331,1428178331.331,4/4/2015,8:12:11 PM,2386.2071217999987,0000,417,195,0100,759324,0000,161.8,6
1428178462,1428178462.462,4/4/2015,8:14:22 PM,2389.6154414999987,0000,409,193,0100,759345,0000,161.9,6
1428178593,1428178593.593,4/4/2015,8:16:34 PM,2391.307101399999,0000,203,154,0100,759357,0000,128.6,5
1428178724,1428178724.724,4/4/2015,8:18:45 PM,2400.1653992999986,0000,1063,268,0100,759376,0000,216.3,8
1428180000,1428180000.000,4/4/2015,8:40:00 PM,2437.5985828999983,0000,119,134,0100,759570,0000,114.4,4
1428180132,1428180132.132,4/4/2015,8:42:12 PM,2441.2402349999984,0000,437,198,0100,759579,0000,164,6
1428180444,1428180444.444,4/4/2015,8:47:24 PM,2454.240182999998,0000,855,247,0100,759635,0000,200.6,8
1428180575,1428180575.575,4/4/2015,8:49:36 PM,2457.190171199998,0000,354,185,0100,759655,0000,154.5,6
1428180722,1428180722.722,4/4/2015,8:52:03 PM,2462.0484850999983,0000,583,218,0100,759669,0000,180,7
1428181399,1428181399.399,4/4/2015,9:03:19 PM,2480.5484110999982,0000,325,181,0100,759772,0000,150.4,6
1428181713,1428181713.713,4/4/2015,9:08:34 PM,2493.656691999998,0000,780,239,0100,759818,0000,194.5,7
1428181842,1428181842.842,4/4/2015,9:10:43 PM,2501.848325899998,0000,983,261,0100,759837,0000,212.1,8
1428181972,1428181972.972,4/4/2015,9:12:53 PM,2507.0983048999983,0000,630,223,0100,759870,0000,183.2,7
1428182286,1428182286.286,4/4/2015,9:18:06 PM,2510.0399597999985,0000,61,117,0100,759896,0000,100.6,3
1428182959,1428182959.959,4/4/2015,9:29:20 PM,2521.1065821999982,0000,145,141,0100,759953,0000,119.9,4
1428183114,1428183114.114,4/4/2015,9:31:54 PM,2524.773234199998,0000,440,199,0100,759977,0000,164.7,6
1428183606,1428183606.606,4/4/2015,9:40:07 PM,2528.2482202999977,0000,178,148,0100,760010,0000,123.1,5
1428183738,1428183738.738,4/4/2015,9:42:19 PM,2531.7232063999977,0000,417,196,0100,760023,0000,162.3,6
1428183882,1428183882.882,4/4/2015,9:44:43 PM,2534.9315268999976,0000,385,192,0100,760031,0000,159.9,6
1428184019,1428184019.019,4/4/2015,9:46:59 PM,2537.7065157999978,0000,333,182,0100,760040,0000,151.2,6
1428184693,1428184693.693,4/4/2015,9:58:14 PM,2544.689821199998,0000,146,142,0100,760076,0000,120.9,4
1428185381,1428185381.381,4/4/2015,10:09:41 PM,2552.6647892999977,0000,366,188,0100,760117,0000,157.3,6
1428185511,1428185511.511,4/4/2015,10:11:52 PM,2556.2231083999977,0000,427,197,0100,760127,0000,164.7,6
1428186009,1428186009.009,4/4/2015,10:20:09 PM,2562.1230847999977,0000,122,133,0100,760164,0000,113.6,4
1428186166,1428186166.166,4/4/2015,10:22:46 PM,2563.831411299998,0000,205,155,0100,760172,0000,130.7,5
1428186323,1428186323.323,4/4/2015,10:25:23 PM,2568.048061099998,0000,506,209,0100,760186,0000,174.8,6
1428186998,1428186998.998,4/4/2015,10:36:39 PM,2577.548023099998,0000,146,141,0100,760257,0000,120.2,4
1428187504,1428187504.504,4/4/2015,10:45:05 PM,2582.939668199998,0000,147,141,0100,760283,0000,120.9,4
1428188201,1428188201.201,4/4/2015,10:56:41 PM,2589.2563095999976,0000,183,149,0100,760320,0000,128.1,5
1428188335,1428188335.335,4/4/2015,10:58:55 PM,2590.7313036999976,0000,177,148,0100,760327,0000,126.5,5
1428188465,1428188465.465,4/4/2015,11:01:05 PM,2593.5312924999976,0000,336,182,0100,760334,0000,153.2,6
1428188596,1428188596.596,4/4/2015,11:03:17 PM,2594.3479558999975,0000,98,128,0100,760340,0000,110.1,4
1428189113,1428189113.113,4/4/2015,11:11:53 PM,2599.5896015999974,0000,260,167,0100,760373,0000,140,5
1428189244,1428189244.244,4/4/2015,11:14:04 PM,2600.3145986999975,0000,87,125,0100,760379,0000,107.5,4
1428189424,1428189424.424,4/4/2015,11:17:04 PM,2602.8395885999976,0000,303,176,0100,760390,0000,150,5
1428189742,1428189742.742,4/4/2015,11:22:23 PM,2607.1395713999977,0000,114,132,0100,760413,0000,112.6,4
1428190052,1428190052.052,4/4/2015,11:27:32 PM,2610.9228895999977,0000,252,165,0100,760432,0000,139.7,5
1428190183,1428190183.183,4/4/2015,11:29:43 PM,2613.581212299998,0000,319,179,0100,760442,0000,150.5,5
1428190317,1428190317.317,4/4/2015,11:31:57 PM,2616.631200099998,0000,366,187,0100,760455,0000,156.3,6
1428190629,1428190629.629,4/4/2015,11:37:10 PM,2623.581172299998,0000,447,199,0100,760487,0000,166.7,6
1428190966,1428190966.966,4/4/2015,11:42:47 PM,2630.8394765999983,0000,697,230,0100,760517,0000,190.4,7
1428191283,1428191283.283,4/4/2015,11:48:03 PM,2639.7311076999986,0000,616,220,0100,760548,0000,182.8,7
1428192142,1428192142.142,4/5/2015,12:02:22 AM,2650.4893979999983,0000,269,170,0100,760625,0000,145,5
1428192275,1428192275.275,4/5/2015,12:04:35 AM,2652.7310556999983,0000,269,169,0100,760632,0000,141.5,5
1428192408,1428192408.408,4/5/2015,12:06:48 AM,2653.8310512999983,0000,132,137,0100,760640,0000,117.4,4
1428192549,1428192549.549,4/5/2015,12:09:10 AM,2657.7643688999983,0000,472,202,0100,760650,0000,167.3,6
1428192732,1428192732.732,4/5/2015,12:12:13 AM,2660.2560255999983,0000,299,177,0100,760662,0000,150,5
1428192886,1428192886.886,4/5/2015,12:14:47 AM,2663.0893475999983,0000,340,184,0100,760673,0000,154.8,5
1428193017,1428193017.017,4/5/2015,12:16:57 AM,2666.1226687999983,0000,364,186,0100,760689,0000,155.5,6
1428193148,1428193148.148,4/5/2015,12:19:08 AM,2668.130994099998,0000,241,162,0100,760706,0000,137.4,5
1428193462,1428193462.462,4/5/2015,12:24:22 AM,2676.1726285999985,0000,675,227,0100,760743,0000,186.9,7
1428193619,1428193619.619,4/5/2015,12:27:00 AM,2682.2309376999983,0000,727,231,0100,760761,0000,189.8,7
1428194136,1428194136.136,4/5/2015,12:35:36 AM,2692.0058985999985,0000,291,174,0100,760816,0000,145.4,5
1428194269,1428194269.269,4/5/2015,12:37:49 AM,2694.8308872999987,0000,339,184,0100,760826,0000,155.6,5
1428194403,1428194403.403,4/5/2015,12:40:03 AM,2697.097544899999,0000,272,171,0100,760834,0000,146.3,5
1428194533,1428194533.533,4/5/2015,12:42:14 AM,2703.6975184999988,0000,792,239,0100,760845,0000,196.9,7
1428195077,1428195077.077,4/5/2015,12:51:17 AM,2710.855823199999,0000,345,183,0100,760879,0000,154.4,6
1428195208,1428195208.208,4/5/2015,12:53:28 AM,2711.297488099999,0000,53,114,0100,760883,0000,98,4
1428195340,1428195340.340,4/5/2015,12:55:40 AM,2713.339146599999,0000,245,164,0100,760887,0000,140.4,5
1428195653,1428195653.653,4/5/2015,1:00:54 AM,2718.922457599999,0000,149,143,0100,760905,0000,120.9,4
1428196016,1428196016.016,4/5/2015,1:06:56 AM,2720.155785999999,0000,67,119,0100,760918,0000,103,3
1428196151,1428196151.151,4/5/2015,1:09:11 AM,2721.422447599999,0000,152,143,0100,760924,0000,121.1,4
1428196281,1428196281.281,4/5/2015,1:11:21 AM,2722.222444399999,0000,96,127,0100,760928,0000,109.2,4
1428197005,1428197005.005,4/5/2015,1:23:25 AM,2727.5890895999987,0000,159,145,0100,760978,0000,123.9,4
1428197136,1428197136.136,4/5/2015,1:25:36 AM,2728.9807506999987,0000,167,145,0100,760985,0000,124.6,5
1428197279,1428197279.279,4/5/2015,1:27:59 AM,2735.9890559999985,0000,841,246,0100,760997,0000,203.2,7
1428197410,1428197410.410,4/5/2015,1:30:10 AM,2736.9557187999985,0000,116,132,0100,761012,0000,112.7,4
1428197724,1428197724.724,4/5/2015,1:35:25 AM,2744.1556899999982,0000,361,187,0100,761033,0000,157.8,5
1428198036,1428198036.036,4/5/2015,1:40:36 AM,2748.1473406999985,0000,176,147,0100,761054,0000,123.1,5
1428198168,1428198168.168,4/5/2015,1:42:48 AM,2749.0723369999987,0000,111,131,0100,761060,0000,111.2,4
1428198300,1428198300.300,4/5/2015,1:45:00 AM,2750.0723329999987,0000,120,133,0100,761066,0000,114,4
1428198432,1428198432.432,4/5/2015,1:47:12 AM,2750.713997099999,0000,77,121,0100,761070,0000,103.8,4
1428198563,1428198563.563,4/5/2015,1:49:24 AM,2750.930662899999,0000,26,121,0100,761071,0008,106.9,3
1428198695,1428198695.695,4/5/2015,1:51:36 AM,2751.147328699999,0000,26,122,0100,761072,0008,107.2,3
1428198826,1428198826.826,4/5/2015,1:53:47 AM,2751.638993399999,0000,59,141,0100,761073,0008,123.8,3
1428199139,1428199139.139,4/5/2015,1:58:59 AM,2752.955654799999,0000,140,185,0100,761078,0008,161.9,4
1428199636,1428199636.636,4/5/2015,2:07:17 AM,2756.0223091999987,0000,108,133,0100,761098,0000,114.1,4
1428199791,1428199791.791,4/5/2015,2:09:52 AM,2758.0806342999986,0000,247,171,0100,761104,0000,146.5,5
1428200127,1428200127.127,4/5/2015,2:15:27 AM,2759.2889627999984,0000,60,119,0100,761119,0000,103.3,3
1428200264,1428200264.264,4/5/2015,2:17:44 AM,2761.1806218999986,0000,227,165,0100,761125,0000,138.7,5
1428200396,1428200396.396,4/5/2015,2:19:56 AM,2762.1889511999984,0000,121,139,0100,761130,0000,120,4
1428200526,1428200526.526,4/5/2015,2:22:07 AM,2763.5389457999986,0000,162,150,0100,761134,0000,127.3,4
1428201201,1428201201.201,4/5/2015,2:33:21 AM,2770.7055837999987,0000,292,181,0100,761161,0000,153.5,5
1428201515,1428201515.515,4/5/2015,2:38:36 AM,2772.238910999999,0000,69,124,0100,761177,0000,107.4,4
1428202008,1428202008.008,4/5/2015,2:46:48 AM,2774.455568799999,0000,114,136,0100,761192,0000,117.4,4
1428202138,1428202138.138,4/5/2015,2:48:58 AM,2775.3638984999993,0000,109,135,0100,761195,0000,116.9,4
1428202474,1428202474.474,4/5/2015,2:54:34 AM,2780.8055433999994,0000,419,202,0100,761214,0000,170.8,6
1428202609,1428202609.609,4/5/2015,2:56:50 AM,2782.9222015999994,0000,254,172,0100,761224,0000,145.4,5
1428202739,1428202739.739,4/5/2015,2:59:00 AM,2785.2721921999996,0000,282,178,0100,761231,0000,152.7,5
1428203234,1428203234.234,4/5/2015,3:07:14 AM,2787.4555167999997,0000,84,127,0100,761248,0000,110.4,4
1428203596,1428203596.596,4/5/2015,3:13:17 AM,2789.3055093999997,0000,86,127,0100,761265,0000,110.1,4
1428203909,1428203909.909,4/5/2015,3:18:30 AM,2791.2888347999997,0000,71,124,0100,761280,0000,107.5,4
1428204045,1428204045.045,4/5/2015,3:20:45 AM,2792.1221647999996,0000,100,133,0100,761283,0000,115.2,4
1428204189,1428204189.189,4/5/2015,3:23:09 AM,2792.3721637999997,0000,30,109,0100,761285,0000,94.9,3
1428204319,1428204319.319,4/5/2015,3:25:19 AM,2793.788825,0000,170,151,0100,761287,0000,129.6,4
1428204449,1428204449.449,4/5/2015,3:27:29 AM,2794.3388225999997,0000,66,122,0100,761294,0000,106.2,4
1428204942,1428204942.942,4/5/2015,3:35:43 AM,2796.6054801999994,0000,13,99,0100,761314,0000,88.5,3
1428205071,1428205071.071,4/5/2015,3:37:51 AM,2796.7054797999995,0000,12,96,0100,761315,0000,83.7,3
1428205215,1428205215.215,4/5/2015,3:40:15 AM,2796.8971456999993,0000,23,103,0100,761318,0000,90.7,3
1428205735,1428205735.735,4/5/2015,3:48:56 AM,2797.2804774999995,0000,0,74,0100,761320,0008,64.9,2
1428206414,1428206414.414,4/5/2015,4:00:14 AM,2798.905470999999,0000,123,177,0100,761327,0008,155.6,4
1428206910,1428206910.910,4/5/2015,4:08:31 AM,2800.6054641999995,0000,4,89,0100,761337,0000,78.6,3
1428207092,1428207092.092,4/5/2015,4:11:32 AM,2801.1804618999995,0000,69,130,0100,761339,0000,113.8,3
1428207234,1428207234.234,4/5/2015,4:13:54 AM,2801.6554599999995,0000,57,125,0100,761342,0000,108.7,3
1428207778,1428207778.778,4/5/2015,4:22:59 AM,2802.6387893999995,0000,90,134,0100,761351,0000,115.9,3
1428207909,1428207909.909,4/5/2015,4:25:10 AM,2803.0971208999995,0000,55,124,0100,761353,0000,108,3
1428208247,1428208247.247,4/5/2015,4:30:47 AM,2804.4137822999996,0000,41,118,0100,761361,0000,103.5,3
1428208377,1428208377.377,4/5/2015,4:32:57 AM,2804.7221143999996,0000,37,116,0100,761363,0000,101.6,3
1428208507,1428208507.507,4/5/2015,4:35:08 AM,2804.9804466999994,0000,31,125,0100,761364,0008,111.5,3
1428208642,1428208642.642,4/5/2015,4:37:23 AM,2805.0471130999995,0000,8,99,0100,761366,0008,87.8,3
1428208775,1428208775.775,4/5/2015,4:39:36 AM,2805.4221115999994,0000,45,131,0100,761368,0008,114.7,3
1428209087,1428209087.087,4/5/2015,4:44:47 AM,2806.6721065999996,0000,36,125,0100,761373,0008,108.5,3
1428209401,1428209401.401,4/5/2015,4:50:01 AM,2807.7221023999996,0000,17,111,0100,761376,0008,98,3
1428209532,1428209532.532,4/5/2015,4:52:13 AM,2807.8221019999996,0000,12,106,0100,761377,0008,93.7,3
1428209662,1428209662.662,4/5/2015,4:54:23 AM,2808.0137678999995,0000,23,121,0100,761379,0008,107.5,3
1428210077,1428210077.077,4/5/2015,5:01:17 AM,0.1833326,0000,22,116,0100,761384,0008,102.1,3
1428210148,1428210148.148,4/5/2015,5:02:28 AM,0.7583303000000001,0000,69,147,0100,761384,0008,129.2,3
1428210579,1428210579.579,4/5/2015,5:09:40 AM,2.8249887,0000,36,127,0100,761391,0008,112,3
1428210645,1428210645.645,4/5/2015,5:10:46 AM,3.5249859,0000,84,157,0100,761392,0008,137.6,3
1428210714,1428210714.714,4/5/2015,5:11:55 AM,4.4916487,0000,116,173,0100,761393,0008,151.9,4
1428210786,1428210786.786,4/5/2015,5:13:07 AM,4.7666476,0000,33,123,0100,761395,0008,108,3
1428211112,1428211112.112,4/5/2015,5:18:32 AM,6.566640400000001,0000,72,150,0100,761401,0008,131.2,3
1428211299,1428211299.299,4/5/2015,5:21:39 AM,7.183304600000001,0000,26,122,0100,761404,0008,107,3
1428211367,1428211367.367,4/5/2015,5:22:47 AM,7.599969600000001,0000,50,134,0100,761405,0008,117.6,3
1428211676,1428211676.676,4/5/2015,5:27:57 AM,10.191625900000002,0000,90,167,0100,761410,0008,146.3,4
1428212157,1428212157.157,4/5/2015,5:35:57 AM,11.049955800000001,0000,8,101,0100,761414,0008,90.5,3
1428212353,1428212353.353,4/5/2015,5:39:13 AM,11.649953400000001,0000,72,156,0100,761417,0008,137.2,3
1428212692,1428212692.692,4/5/2015,5:44:53 AM,11.999952,0000,4,97,0100,761421,0008,87.1,3
1428213003,1428213003.003,4/5/2015,5:50:03 AM,12.2832842,0000,7,94,0100,761422,0008,80.4,3
1428213133,1428213133.133,4/5/2015,5:52:13 AM,12.5499498,0000,32,123,0100,761422,0008,107.9,3
1428213265,1428213265.265,4/5/2015,5:54:25 AM,12.6082829,0000,7,100,0100,761424,0008,89.6,3
1428213394,1428213394.394,4/5/2015,5:56:34 AM,12.8832818,0000,33,121,0100,761425,0008,106.2,3
1428213525,1428213525.525,4/5/2015,5:58:46 AM,13.174947300000001,0000,35,122,0100,761427,0008,106.5,3
1428214559,1428214559.559,4/5/2015,6:16:00 AM,14.3749425,0000,15,110,0100,761437,0008,96.2,3
1428214887,1428214887.887,4/5/2015,6:21:28 AM,15.0249399,0000,78,156,0100,761439,0008,137.3,3
1428215026,1428215026.026,4/5/2015,6:23:46 AM,15.7082705,0000,82,155,0100,761447,0008,136.3,3
1428215161,1428215161.161,4/5/2015,6:26:01 AM,16.2082685,0000,60,142,0100,761450,0008,124.7,3
1428215292,1428215292.292,4/5/2015,6:28:12 AM,16.733266399999998,0000,63,150,0100,761452,0008,131.9,3
1428215606,1428215606.606,4/5/2015,6:33:27 AM,17.2082645,0000,46,125,0100,761455,0008,109.1,3
1428216285,1428216285.285,4/5/2015,6:44:45 AM,19.2415897,0000,32,122,0100,761463,0008,107.5,3
1428216415,1428216415.415,4/5/2015,6:46:55 AM,19.99992,0000,91,160,0100,761465,0008,138.9,4
1428216743,1428216743.743,4/5/2015,6:52:24 AM,21.1082489,0000,72,150,0100,761470,0008,131.7,3
1428216873,1428216873.873,4/5/2015,6:54:34 AM,21.524913899999998,0000,50,137,0100,761472,0008,119.7,3
1428217373,1428217373.373,4/5/2015,7:02:53 AM,22.2749109,0000,33,123,0100,761476,0008,108.6,3
1428217688,1428217688.688,4/5/2015,7:08:09 AM,23.0415745,0000,44,132,0100,761479,0008,116,3
1428217823,1428217823.823,4/5/2015,7:10:24 AM,23.4499062,0000,49,135,0100,761481,0008,118,3
1428217955,1428217955.955,4/5/2015,7:12:36 AM,23.8749045,0000,51,138,0100,761483,0008,120.7,3
1428218139,1428218139.139,4/5/2015,7:15:39 AM,24.2832362,0000,49,134,0100,761485,0008,118,3
1428218273,1428218273.273,4/5/2015,7:17:53 AM,24.6249015,0000,41,128,0100,761486,0008,113.1,3
1428218431,1428218431.431,4/5/2015,7:20:31 AM,24.6749013,0000,6,101,0100,761487,0008,89.4,3
1428218560,1428218560.560,4/5/2015,7:22:41 AM,24.9499002,0000,33,122,0100,761488,0008,105.9,3
1428219076,1428219076.076,4/5/2015,7:31:16 AM,25.533231199999996,0000,28,120,0100,761494,0008,105.3,3
1428219233,1428219233.233,4/5/2015,7:33:53 AM,26.024895899999997,0000,59,142,0100,761497,0008,124.3,3
1428219363,1428219363.363,4/5/2015,7:36:03 AM,26.0665624,0000,5,99,0100,761497,0008,88,3
1428219689,1428219689.689,4/5/2015,7:41:30 AM,26.4248943,0000,43,131,0100,761498,0008,114.1,3
1428219824,1428219824.824,4/5/2015,7:43:45 AM,26.7998928,0000,45,131,0100,761501,0008,116.1,3
1428220139,1428220139.139,4/5/2015,7:48:59 AM,27.9582215,0000,72,149,0100,761505,0008,130.5,3
1428220994,1428220994.994,4/5/2015,8:03:15 AM,30.624877500000004,0000,37,128,0100,761519,0008,114,3
1428221311,1428221311.311,4/5/2015,8:08:31 AM,31.424874300000003,0000,21,113,0100,761523,0008,99.9,3
1428221454,1428221454.454,4/5/2015,8:10:54 AM,31.616540200000003,0000,23,117,0100,761525,0008,101.7,3
1428221610,1428221610.610,4/5/2015,8:13:31 AM,31.741539700000004,0000,15,109,0100,761527,0008,95.9,3
1428221925,1428221925.925,4/5/2015,8:18:46 AM,33.03320120000001,0000,101,168,0100,761532,0008,147.7,4
1428222603,1428222603.603,4/5/2015,8:30:04 AM,34.9415269,0000,89,162,0100,761541,0008,141.7,4
1428222735,1428222735.735,4/5/2015,8:32:16 AM,35.3748585,0000,52,138,0100,761544,0008,120.9,3
1428222868,1428222868.868,4/5/2015,8:34:29 AM,35.8665232,0000,59,144,0100,761546,0008,126.3,3
1428223000,1428223000.000,4/5/2015,8:36:40 AM,36.5665204,0000,84,156,0100,761548,0008,136.6,3
1428223505,1428223505.505,4/5/2015,8:45:06 AM,37.1498514,0000,19,116,0100,761554,0008,103.4,3
1428223636,1428223636.636,4/5/2015,8:47:17 AM,37.4665168,0000,38,126,0100,761555,0008,110.4,3
1428224155,1428224155.155,4/5/2015,8:55:55 AM,38.4665128,0000,51,137,0100,761560,0008,120.5,3
1428224724,1428224724.724,4/5/2015,9:05:25 AM,39.0665104,0000,33,128,0100,761566,0008,115.4,3
1428225064,1428225064.064,4/5/2015,9:11:04 AM,39.1331768,0000,8,103,0100,761569,0008,91.9,3
1428225406,1428225406.406,4/5/2015,9:16:46 AM,39.416509,0000,34,124,0100,761572,0008,108.4,3
1428225732,1428225732.732,4/5/2015,9:22:13 AM,39.8165074,0000,41,127,0100,761574,0008,110.9,3
1428225907,1428225907.907,4/5/2015,9:25:08 AM,39.9915067,0000,21,114,0100,761574,0008,99.9,3
1428226040,1428226040.040,4/5/2015,9:27:20 AM,40.4665048,0000,57,139,0100,761576,0008,121.6,3
1428226361,1428226361.361,4/5/2015,9:32:41 AM,40.5081713,0000,1,89,0100,761577,0008,79,3
1428226505,1428226505.505,4/5/2015,9:35:06 AM,40.5081713,0000,1,89,0100,761577,0008,79,3
1428226644,1428226644.644,4/5/2015,9:37:25 AM,40.4415049,1000,-8,97,0000,761577,0001,91.1,3
1428226786,1428226786.786,4/5/2015,9:39:47 AM,40.5665044,0000,15,101,0100,761577,0000,90.1,3
1428226957,1428226957.957,4/5/2015,9:42:38 AM,40.5665044,0000,0,84,0100,761578,0008,74.3,2
1428227268,1428227268.268,4/5/2015,9:47:48 AM,40.4831714,0000,-5,97,0000,761578,0001,90.7,3
1428227399,1428227399.399,4/5/2015,9:49:59 AM,40.591504300000004,0000,13,96,0100,761578,0000,84.7,3
1428227554,1428227554.554,4/5/2015,9:52:35 AM,40.591504300000004,0000,13,96,0100,761578,0000,84.7,3
1428227752,1428227752.752,4/5/2015,9:55:53 AM,40.5415045,0000,-6,95,0000,761578,0001,91.4,3
1428227895,1428227895.895,4/5/2015,9:58:16 AM,40.5415045,0000,0,75,0100,761578,0008,66.7,2
1428228597,1428228597.597,4/5/2015,10:09:58 AM,40.4498382,0000,-5,100,0000,761578,0001,95.8,3
1428228746,1428228746.746,4/5/2015,10:12:27 AM,40.408171700000004,0000,-5,111,0000,761578,0001,103.9,3
1428229993,1428229993.993,4/5/2015,10:33:14 AM,41.249835,0000,-6,66,0000,761582,0001,61.8,2
